1770,Zepter,1974,1978
1771,UPC,1968,1971
1771,21st Century Fox,2007,2014
1772,Areon Impex,1974,1989
1773,ExxonMobil,2013,present
1773,UPC,1980,1984
1774,,,
1775,,,
1776,,,
1777,Apple Inc.,1970,1985
1777,Amazon.com,1983,1987
1777,Vodafone,1983,1986
1778,,,
1779,Zepter,1992,2007
1780,Telekom,1978,1981
1780,Metro Cash&Carry,1989,1996
1781,Telekom,2008,present
1781,UPC,1989,2004
1781,Amazon.com,1996,2000
1782,,,
1783,Global Print,1960,1967
1783,Comcast,2011,present
1784,Apple Inc.,1969,1984
1784,Comcast,2001,2005
1785,,,
1786,,,
1787,It Smart Group,1992,2007
1788,,,
1789,ExxonMobil,2004,2008
1790,Telekom,1991,1994
1790,UPC,1960,1967
1791,Coca-Cola Company,2004,present
1791,Apple Inc.,1960,1963
1791,Mars,1964,1971
1792,,,
1793,ENEL,1980,1995
1793,DynCorp,1991,1995
1793,BuzzFeed,1982,1985
1794,,,
1795,Coca-Cola Company,2007,present
1796,,,
1797,,,
1798,,,
1799,Leadertech Consulting,2007,2014
1799,Boeing,2014,present
1800,Facebook,1966,1981
1800,UPC,2009,2013
1800,Leadertech Consulting,2007,2010
1801,,,
1802,It Smart Group,1968,1983
1803,,,
1804,Danone,1967,1974
1804,Carrefour,2018,present
1805,Demaco,2015,present
1805,Erickson,2000,2004
1806,,,
1807,,,
1808,,,
1809,Team Guard SRL,1978,1993
1809,AECOM,1969,1973
1809,ENEL,1971,1974
1810,CarMax,2012,present
1811,Team Guard SRL,1969,1984
1812,,,
1813,Danone,2009,2013
1813,Mars,1963,1966
1814,Areon Impex,1981,1988
1815,,,
1816,CarMax,1967,1970
1816,DynCorp,1968,1975
1816,Apple Inc.,1969,1984
1817,,,
1818,Danone,2019,present
1818,Global Print,2009,2012
1818,Areon Impex,1971,1978
1819,DynCorp,1972,1987
1819,ExxonMobil,1969,1984
1820,Areon Impex,1981,1985
1821,,,
1822,Metro Cash&Carry,2001,2008
1823,Coca-Cola Company,1989,2004
1823,AECOM,1998,2013
1824,,,
1825,Comodo,1981,1984
1825,Vodafone,2004,2011
1826,,,
1827,Team Guard SRL,1965,1968
1828,DynCorp,1973,1980
1829,,,
1830,,,
1831,,,
1832,,,
1833,Mars,2017,present
1833,Team Guard SRL,1975,1990
1834,Amazon.com,2013,present
1834,ExxonMobil,1980,1984
1834,Team Guard SRL,1965,1968
1835,Global Print,2000,2007
1835,Mars,2014,present
1836,Comodo,2011,present
1836,CarMax,1968,1972
1836,Global Print,1989,1992
1837,It Smart Group,1970,1977
1837,Comodo,2017,present
1838,Comodo,1989,1992
1838,Team Guard SRL,1976,1983
1838,Telekom,1993,2008
1839,Zepter,1969,1984
1839,BuzzFeed,1975,1979
1840,Team Guard SRL,1978,1981
1840,Vodafone,1984,1991
1841,Mars,2018,present
1841,Comcast,1993,2008
1842,Leadertech Consulting,1966,1970
1842,Mars,1978,1981
1843,,,
1844,Apple Inc.,1986,2001
1844,It Smart Group,1971,1986
1845,,,
1846,Telekom,1966,1969
1846,Demaco,1989,1996
1846,Erickson,1971,1986
1847,,,
1848,Facebook,1995,2002
1849,,,
1850,,,
1851,,,
1852,ENEL,1981,1984
1852,Erickson,2000,2007
1853,,,
1854,Global Print,2002,2017
1854,Team Guard SRL,2006,2010
1854,ENEL,1963,1966
1855,,,
1856,,,
1857,Areon Impex,2002,2017
1857,DynCorp,1964,1968
1858,It Smart Group,1981,1984
1858,DynCorp,1969,1976
1859,,,
1860,Leadertech Consulting,1990,1993
1861,,,
1862,Demaco,2013,present
1862,Comodo,1984,1999
1862,Erickson,1992,1996
1863,,,
1864,Facebook,1977,1984
1865,Facebook,2007,present
1866,Mars,1972,1987
1866,Amazon.com,2003,2007
1866,21st Century Fox,1964,1967
1867,Apple Inc.,1973,1980
1867,Erickson,1972,1987
1868,Biolife Grup,2001,2016
1869,It Smart Group,1963,1967
1870,,,
1871,Coca-Cola Company,2016,present
1872,Areon Impex,1979,1994
1872,Comodo,1968,1971
1873,,,
1874,Apple Inc.,2005,present
1874,Telekom,1968,1983
1874,Team Guard SRL,2020,present
1875,,,
1876,,,
1877,Metro Cash&Carry,2014,present
1878,Coca-Cola Company,1984,1999
1878,Telekom,1984,1988
1879,Team Guard SRL,1969,1972
1879,Mars,2007,2014
1879,Erickson,2009,present
1880,,,
1881,,,
1882,,,
1883,DynCorp,1970,1977
1883,Mars,2006,present
1883,BuzzFeed,1977,1980
1884,,,
1885,Zepter,1969,1984
1885,Facebook,2013,present
1886,BuzzFeed,1999,2003
1886,Mars,1984,1987
1886,Carrefour,1996,2003
1887,,,
1888,,,
1889,Telekom,1983,1987
1890,,,
1891,,,
1892,,,
1893,,,
1894,,,
1895,Biolife Grup,1970,1973
1895,Zepter,1988,1995
1896,,,
1897,Carrefour,1961,1964
1898,,,
1899,,,
1900,,,
1901,BuzzFeed,2013,2017
1901,Comodo,1981,1984
1902,Biolife Grup,1962,1969
1902,21st Century Fox,2014,present
1903,Metro Cash&Carry,1986,2001
1904,,,
1905,,,
1906,,,
1907,,,
1908,Vodafone,1962,1977
1909,CarMax,1963,1967
1909,Comodo,1961,1964
1909,Global Print,1971,1978
1910,Global Print,1964,1979
1911,,,
1912,Erickson,2006,2013
1913,Danone,2007,present
1914,Carrefour,1997,2012
1915,Erickson,1965,1969
1915,Telekom,1982,1985
1915,Zepter,2002,2009
1916,ExxonMobil,1982,1997
1916,BuzzFeed,2007,present
1917,,,
1918,Metro Cash&Carry,1973,1976
1918,Global Print,1973,1980
1919,,,
1920,,,
1921,,,
1922,CarMax,1996,1999
1923,BuzzFeed,2007,2014
1923,Boeing,1972,1987
1923,CarMax,1983,1986
1924,,,
1925,Coca-Cola Company,2001,2016
1925,AECOM,1979,1994
1925,Facebook,1965,1969
1926,Metro Cash&Carry,1971,1974
1926,BuzzFeed,1982,1989
1926,Carrefour,1972,1987
1927,,,
1928,,,
1929,Comcast,2002,2005
1929,Apple Inc.,1972,1979
1930,,,
1931,,,
1932,Global Print,1991,1995
1933,,,
1934,,,
1935,Mars,1984,1999
1935,Danone,1970,1973
1935,DynCorp,1973,1980
1936,,,
1937,ExxonMobil,2005,present
1938,,,
1939,,,
1940,,,
1941,Vodafone,1975,1990
1942,Areon Impex,1968,1983
1942,Mars,2007,2011
1943,Global Print,1964,1967
1943,AECOM,1973,1980
1944,Leadertech Consulting,1981,1996
1944,ENEL,1964,1979
1944,Mars,2008,2012
1945,,,
1946,,,
1947,,,
1948,,,
1949,,,
1950,Telekom,1993,2008
1951,,,
1952,Comcast,1968,1972
1953,Vodafone,2000,2003
1953,Coca-Cola Company,1996,2003
1954,Erickson,2001,2016
1954,Mars,2001,2016
1955,,,
1956,,,
1957,,,
1958,,,
1959,,,
1960,Vodafone,2000,2004
1960,Metro Cash&Carry,2011,2014
1961,Carrefour,2000,2007
1961,Coca-Cola Company,2014,present
1962,,,
1963,,,
1964,,,
1965,Vodafone,1981,1996
1966,,,
1967,,,
1968,,,
1969,,,
1970,Biolife Grup,1970,1985
1970,Vodafone,2012,2016
1970,BuzzFeed,2001,2004
1971,Leadertech Consulting,2010,2017
1972,,,
1973,Team Guard SRL,2002,2017
1973,Vodafone,2013,2017
1974,,,
1975,BuzzFeed,2007,2014
1976,CarMax,1983,1998
1977,,,
1978,,,
1979,ExxonMobil,1985,2000
1980,Leadertech Consulting,1983,1998
1981,AECOM,1996,2000
1982,Amazon.com,2006,2009
1982,Coca-Cola Company,2005,2012
1983,,,
1984,,,
1985,,,
1986,Facebook,2015,2018
1987,,,
1988,,,
1989,,,
1990,ENEL,2004,2008
1990,Leadertech Consulting,1999,2002
1990,Zepter,2005,2012
1991,,,
1992,,,
1993,Apple Inc.,1968,1975
1993,Global Print,1986,2001
1994,AECOM,1961,1976
1994,Global Print,2008,2012
1994,BuzzFeed,1981,1984
1995,,,
1996,Global Print,1982,1997
1996,Vodafone,1985,2000
1996,BuzzFeed,1964,1968
1997,ExxonMobil,1971,1974
1997,Telekom,2018,present
1998,,,
1999,Danone,1997,2012
2000,Amazon.com,2004,2008
2000,Vodafone,1993,1996
2000,Mars,1992,1999
2001,Amazon.com,2020,present
2002,Team Guard SRL,2014,2017
2003,Leadertech Consulting,1983,1990
2003,Apple Inc.,1992,2007
2004,,,
2005,,,
2006,Comcast,2011,2014
2007,Team Guard SRL,1976,1983
2007,Carrefour,1964,1979
2008,,,
2009,,,
2010,Global Print,2009,2012
2010,Telekom,2010,2017
2010,UPC,1980,1995
2011,,,
2012,,,
2013,,,
2014,CarMax,2007,2014
2015,,,
2016,Boeing,1963,1966
2016,DynCorp,2004,2011
2016,Zepter,2017,present
2017,Danone,1969,1984
2018,Global Print,2014,2018
2019,Carrefour,1965,1968
2019,Mars,1999,2006
2019,BuzzFeed,1972,1987
2020,,,
2021,Apple Inc.,1982,1986
2022,Telekom,2001,2004
2023,,,
2024,Amazon.com,2014,present
2025,Carrefour,1999,2014
2025,Areon Impex,1997,2001
2026,CarMax,2004,2007
2027,Global Print,1982,1989
2027,Apple Inc.,2009,present
2027,Erickson,1988,1991
2028,,,
2029,,,
2030,ENEL,1973,1988
2030,21st Century Fox,2004,2008
2031,Boeing,2003,2006
2032,Boeing,1989,1996
2032,Demaco,1981,1996
2032,ExxonMobil,2008,present
2033,Biolife Grup,1960,1964
2034,,,
2035,Zepter,1979,1986
2036,,,
2037,,,
2038,,,
2039,ENEL,2005,2008
2040,Erickson,1961,1968
2041,Carrefour,1978,1993
2041,Apple Inc.,1995,1998
2041,Biolife Grup,1976,1983
2042,,,
2043,Carrefour,1972,1987
2044,Telekom,2010,2014
2045,Comodo,2010,2013
2045,Global Print,1965,1972
2046,ENEL,2015,present
2046,AECOM,2007,present
2046,ExxonMobil,1999,2003
2047,UPC,2019,present
2048,Leadertech Consulting,1978,1985
2049,Apple Inc.,1989,2004
2050,Comodo,2002,2017
2051,BuzzFeed,1983,1987
2052,Danone,1983,1986
2053,,,
2054,Coca-Cola Company,2016,present
2054,Carrefour,1984,1987
2055,Biolife Grup,1990,1997
2055,Apple Inc.,2004,present
2055,Danone,2016,present
2056,,,
2057,DynCorp,1992,1995
2057,ExxonMobil,1989,1996
2058,Boeing,1962,1977
2058,Metro Cash&Carry,1962,1977
2058,Biolife Grup,1996,2000
2059,,,
2060,Danone,1972,1979
2060,Global Print,2002,2017
2060,Comodo,1979,1994
2061,,,
2062,Carrefour,1963,1966
2063,Comcast,1988,1995
2063,Boeing,1980,1995
2063,Mars,1970,1973
2064,,,
2065,Facebook,1976,1991
2066,,,
2067,,,
2068,Leadertech Consulting,2020,present
2068,Zepter,1987,1994
2069,,,
2070,Global Print,1981,1996
2070,Comodo,2002,2006
2070,Telekom,1975,1978
2071,,,
2072,Areon Impex,1996,2011
2073,,,
2074,,,
2075,,,
2076,,,
2077,,,
2078,DynCorp,1992,1995
2078,Boeing,1964,1971
2079,,,
2080,,,
2081,Leadertech Consulting,2014,2018
2082,Areon Impex,2007,2010
2083,Facebook,1988,1995
2084,,,
2085,AECOM,1986,2001
2085,DynCorp,2018,present
2085,Facebook,1978,1981
2086,Facebook,1990,1997
2087,Demaco,2001,2016
2088,,,
2089,,,
2090,Telekom,1966,1969
2090,Boeing,1964,1971
2090,Areon Impex,1964,1979
2091,,,
2092,Areon Impex,1984,1991
2093,AECOM,2000,2015
2094,,,
2095,Boeing,1974,1978
2096,Vodafone,2003,2006
2097,Vodafone,1974,1981
2097,Metro Cash&Carry,1995,2010
2098,,,
2099,,,
2100,Team Guard SRL,2000,2003
2100,ExxonMobil,1977,1984
2100,Metro Cash&Carry,1976,1991
2101,,,
2102,Metro Cash&Carry,1990,1994
2103,Comcast,2006,2009
2104,Biolife Grup,1964,1971
2105,,,
2106,ExxonMobil,2004,2007
2106,Telekom,2020,present
2106,UPC,1977,1992
2107,,,
2108,,,
2109,Team Guard SRL,1995,1998
2110,Leadertech Consulting,1973,1980
2110,Mars,1998,2013
2111,,,
2112,,,
2113,,,
2114,Comodo,1996,2003
2114,CarMax,1979,1994
2114,Comcast,1969,1984
2115,Erickson,2010,2014
2115,CarMax,2016,present
2116,21st Century Fox,2007,2014
2117,,,
2118,BuzzFeed,2016,present
2119,,,
2120,,,
2121,Zepter,2010,present
2121,Carrefour,2012,2016
2122,Global Print,1967,1970
2122,Demaco,1962,1969
2122,Apple Inc.,1970,1985
2123,,,
2124,,,
2125,UPC,1969,1972
2125,Mars,1968,1975
2125,Coca-Cola Company,1994,2009
2126,,,
2127,,,
2128,,,
2129,,,
2130,ExxonMobil,1978,1993
2130,Mars,1965,1968
2131,,,
2132,,,
2133,Coca-Cola Company,1965,1980
2134,BuzzFeed,2016,present
2135,Erickson,1986,1989
2136,,,
2137,,,
2138,,,
2139,Comodo,2006,2010
2139,Biolife Grup,1969,1972
2139,ENEL,1981,1988
2140,Team Guard SRL,1995,2010
2140,Comcast,2003,2018
2141,,,
2142,,,
2143,,,
2144,,,
2145,ENEL,1977,1980
2145,It Smart Group,2008,2015
2146,Erickson,1971,1986
2147,Amazon.com,1982,1997
2148,BuzzFeed,1972,1976
2149,,,
2150,,,
2151,Erickson,1978,1993
2152,,,
2153,AECOM,1961,1965
2153,It Smart Group,2020,present
2153,Boeing,1982,1989
2154,Biolife Grup,2004,present
2155,BuzzFeed,2006,present
2156,,,
2157,Demaco,1989,1992
2157,Telekom,1967,1974
2158,Leadertech Consulting,2001,2016
2159,Demaco,1978,1981
2159,Apple Inc.,1971,1978
2160,,,
2161,AECOM,2006,present
2161,Apple Inc.,1978,1982
2162,BuzzFeed,2019,present
2162,Team Guard SRL,1982,1989
2162,Carrefour,2012,present
2163,Amazon.com,1981,1996
2163,Telekom,1992,1996
2164,Biolife Grup,2010,2013
2165,CarMax,1984,1991
2165,Amazon.com,1990,2005
2165,ENEL,1983,1998
2166,Global Print,1984,1988
2166,Vodafone,1988,1991
2166,Facebook,1996,2003
2167,,,
2168,Metro Cash&Carry,1986,1989
2169,,,
2170,,,
2171,,,
2172,,,
2173,AECOM,1991,1994
2173,Vodafone,2003,2010
2174,Amazon.com,1968,1983
2175,AECOM,2014,present
2176,,,
2177,,,
2178,,,
2179,Danone,1965,1980
2179,Leadertech Consulting,1995,2010
2179,DynCorp,1974,1978
2180,Vodafone,2013,2016
2180,Areon Impex,2007,2014
2181,,,
2182,Comodo,1989,1992
2182,Vodafone,2016,present
2182,Telekom,1969,1984
2183,It Smart Group,1963,1978
2184,,,
2185,,,
2186,,,
2187,It Smart Group,1992,2007
2188,,,
2189,Vodafone,1965,1969
2190,,,
2191,Danone,1979,1986
2191,UPC,1966,1981
2192,,,
2193,,,
2194,,,
2195,,,
2196,Erickson,2012,present
2197,,,
2198,,,
2199,CarMax,2006,present
2200,AECOM,2010,present
2200,Global Print,2018,present
2201,Leadertech Consulting,2011,2014
2201,Coca-Cola Company,1986,1993
2201,Erickson,2000,2015
2202,AECOM,2014,present
2202,UPC,1972,1976
2203,Zepter,1994,1997
2203,Amazon.com,2012,present
2204,,,
2205,,,
2206,,,
2207,CarMax,1961,1964
2207,Boeing,1989,1996
2208,,,
2209,,,
2210,21st Century Fox,1969,1976
2210,Amazon.com,1983,1998
2210,It Smart Group,2006,present
2211,Team Guard SRL,1994,1998
2211,Apple Inc.,2008,2011
2212,,,
2213,,,
2214,,,
2215,,,
2216,Zepter,2004,2007
2217,,,
2218,,,
2219,,,
2220,,,
2221,Coca-Cola Company,1960,1963
2222,ENEL,2010,2017
2223,ExxonMobil,1978,1993
2224,,,
2225,Zepter,1963,1970
2225,Danone,2010,present
2225,Areon Impex,1972,1987
2226,,,
2227,,,
2228,Danone,1997,2004
2229,Boeing,1990,2005
2229,21st Century Fox,2011,present
2229,AECOM,1979,1983
2230,,,
2231,UPC,1974,1981
2231,Mars,1982,1997
2232,ExxonMobil,1962,1977
2233,,,
2234,CarMax,1994,1997
2235,21st Century Fox,1965,1972
2236,It Smart Group,1975,1990
2236,Danone,1990,1993
2237,,,
2238,,,
2239,,,
2240,,,
2241,Areon Impex,1971,1974
2242,Vodafone,2009,2016
2242,Biolife Grup,1996,2011
2242,CarMax,1991,2006
2243,Telekom,2009,2013
2243,Boeing,1978,1981
2243,BuzzFeed,2010,2017
2244,21st Century Fox,1998,2013
2244,Carrefour,2007,present
2245,DynCorp,1985,1989
2245,Global Print,2008,2011
2245,UPC,1977,1984
2246,,,
2247,Areon Impex,2000,2003
2248,ExxonMobil,1970,1977
2249,,,
2250,,,
2251,,,
2252,Boeing,1979,1982
2253,,,
2254,Comcast,2013,present
2254,UPC,1972,1987
2255,Boeing,1978,1982
2256,,,
2257,,,
2258,Team Guard SRL,1965,1980
2259,DynCorp,1972,1987
2260,,,
2261,It Smart Group,1997,2000
2262,,,
2263,,,
2264,,,
2265,,,
2266,Biolife Grup,2008,present
2267,,,
2268,BuzzFeed,1990,1994
2269,ENEL,2018,present
2270,Global Print,2002,2009
2271,,,
2272,Areon Impex,2003,2018
2273,,,
2274,,,
2275,Vodafone,1961,1968
2275,It Smart Group,2010,present
2276,,,
2277,,,
2278,Team Guard SRL,2013,2016
2279,BuzzFeed,2000,2007
2279,21st Century Fox,1988,2003
2279,Facebook,1995,1998
2280,CarMax,2019,present
2280,Comodo,2019,present
2281,Metro Cash&Carry,2009,present
2281,It Smart Group,1967,1971
2281,Danone,1982,1985
2282,Coca-Cola Company,1960,1967
2282,DynCorp,1981,1996
2282,Areon Impex,1977,1992
2283,,,
2284,,,
2285,,,
2286,,,
2287,DynCorp,1985,2000
2287,BuzzFeed,1983,1987
2287,Boeing,1966,1969
2288,Erickson,2018,present
2288,Demaco,1970,1985
2289,,,
2290,,,
2291,,,
2292,Mars,1991,2006
2292,Demaco,1981,1985
2292,Zepter,1962,1965
2293,BuzzFeed,2020,present
2294,,,
2295,,,
2296,Metro Cash&Carry,1993,1997
2296,UPC,2007,2010
2297,It Smart Group,1969,1976
2297,Comodo,1965,1980
2298,,,
2299,Apple Inc.,1999,2003
2300,,,
2301,,,
2302,CarMax,1994,2009
2303,Erickson,1971,1974
2303,Apple Inc.,1995,2002
2303,It Smart Group,1976,1991
2304,Zepter,1967,1982
2305,Facebook,1963,1967
2306,,,
2307,,,
2308,,,
2309,Biolife Grup,1990,2005
2310,Mars,2000,2004
2310,Comodo,1967,1970
2310,Vodafone,1981,1988
2311,,,
2312,,,
2313,,,
2314,,,
2315,Demaco,1970,1977
2316,Biolife Grup,1973,1988
2316,AECOM,1961,1964
2317,,,
2318,,,
2319,BuzzFeed,2000,2015
2320,Apple Inc.,2018,present
2320,Zepter,1980,1983
2320,Global Print,1969,1976
2321,,,
2322,UPC,1963,1978
2322,Coca-Cola Company,1964,1968
2323,21st Century Fox,1972,1975
2324,,,
2325,Coca-Cola Company,1992,2007
2326,,,
2327,Global Print,1965,1969
2327,ExxonMobil,2005,2008
2328,Leadertech Consulting,2017,present
2329,BuzzFeed,2015,present
2330,,,
2331,AECOM,1964,1971
2332,Comcast,2012,present
2332,AECOM,2000,2015
2333,21st Century Fox,1970,1974
2333,ExxonMobil,1966,1969
2333,Comcast,1972,1979
2334,,,
2335,,,
2336,Danone,1987,1991
2336,Telekom,1990,1993
2337,Telekom,1965,1972
2337,Carrefour,2002,2017
2338,Carrefour,1966,1981
2339,,,
2340,DynCorp,2011,2014
2340,Areon Impex,1993,2000
2340,Global Print,1997,2012
2341,,,
2342,,,
2343,It Smart Group,1991,2006
2343,Erickson,2003,2018
2343,Carrefour,1985,1989
2344,DynCorp,1982,1985
2344,Biolife Grup,1984,1991
2344,Mars,1982,1997
2345,CarMax,1975,1990
2346,21st Century Fox,2012,2016
2347,,,
2348,,,
2349,,,
2350,Facebook,1994,2009
2351,Apple Inc.,2002,2006
2351,Team Guard SRL,1962,1965
2352,,,
2353,,,
2354,Danone,1994,1997
2354,Coca-Cola Company,1973,1980
2355,,,
2356,,,
2357,Danone,2017,present
2357,ExxonMobil,1987,1990
2357,Erickson,2002,2009
2358,Facebook,1961,1976
2359,,,
2360,AECOM,1990,1994
2360,ExxonMobil,2020,present
2360,Global Print,1980,1987
2361,Vodafone,2008,present
2362,,,
2363,,,
2364,,,
2365,,,
2366,Global Print,2020,present
2367,,,
2368,Carrefour,2018,present
2368,UPC,2011,present
2369,,,
2370,,,
2371,,,
2372,Global Print,1963,1970
2372,DynCorp,1981,1996
2372,UPC,1969,1984
2373,,,
2374,Areon Impex,1968,1971
2375,,,
2376,,,
2377,,,
2378,Boeing,1978,1982
2379,DynCorp,1993,1996
2380,Global Print,1993,2000
2381,,,
2382,BuzzFeed,2020,present
2382,Apple Inc.,1993,2000
2382,Team Guard SRL,1969,1984
2383,BuzzFeed,2008,present
2383,Amazon.com,2005,2009
2383,Areon Impex,2015,2018
2384,,,
2385,ENEL,2012,present
2385,It Smart Group,1972,1987
2385,DynCorp,1996,2000
2386,BuzzFeed,1981,1984
2387,21st Century Fox,1991,1998
2388,,,
2389,,,
2390,,,
2391,Zepter,2011,2014
2391,Team Guard SRL,1998,2005
2392,,,
2393,,,
2394,Comodo,2003,2010
2394,Telekom,1988,2003
2395,,,
2396,,,
2397,Comcast,1975,1978
2398,,,
2399,,,
2400,,,
2401,CarMax,1976,1980
2401,Boeing,2019,present
2401,Erickson,1979,1986
2402,Comcast,1994,2009
2402,Demaco,1997,2012
2402,Comodo,1985,1989
2403,Telekom,1986,1989
2403,Comodo,1966,1973
2404,,,
2405,,,
2406,BuzzFeed,2004,2011
2406,21st Century Fox,2017,present
2407,Demaco,1972,1987
2408,,,
2409,,,
2410,Leadertech Consulting,1993,2000
2410,DynCorp,1988,2003
2411,,,
2412,Global Print,1982,1986
2412,Coca-Cola Company,1995,1998
2412,Comcast,2004,2011
2413,,,
2414,,,
2415,Boeing,2018,present
2416,,,
2417,,,
2418,,,
2419,Carrefour,1963,1966
2420,,,
2421,,,
2422,,,
2423,,,
2424,,,
2425,,,
2426,,,
2427,,,
2428,,,
2429,,,
2430,,,
2431,Erickson,2011,present
2431,ExxonMobil,1982,1997
2432,DynCorp,2011,2015
2432,Vodafone,1988,1991
2433,,,
2434,BuzzFeed,2012,present
2435,Comcast,1961,1964
2436,21st Century Fox,1989,1996
2436,Apple Inc.,1975,1990
2436,Areon Impex,1969,1984
2437,Metro Cash&Carry,1997,2001
2438,CarMax,1974,1977
2438,Leadertech Consulting,1993,2000
2438,Amazon.com,2012,present
2439,ENEL,2007,present
2439,Biolife Grup,2003,2007
2439,Metro Cash&Carry,1971,1974
2440,,,
2441,UPC,2009,present
2442,,,
2443,Danone,1968,1972
2444,AECOM,1961,1964
2445,Metro Cash&Carry,1993,2000
2445,Zepter,1962,1977
2446,DynCorp,1966,1969
2446,Facebook,1982,1989
2447,,,
2448,It Smart Group,1977,1992
2448,Coca-Cola Company,1983,1987
2449,,,
2450,Facebook,2014,present
2450,Comcast,1960,1975
2451,,,
2452,BuzzFeed,1989,1993
2453,,,
2454,,,
2455,,,
2456,,,
2457,,,
2458,Apple Inc.,2020,present
2458,Leadertech Consulting,1983,1990
2459,BuzzFeed,2020,present
2460,,,
2461,Boeing,2007,2014
2462,,,
2463,,,
2464,,,
2465,,,
2466,Boeing,1969,1976
2466,Danone,1967,1982
2466,Mars,1964,1979
2467,,,
2468,,,
2469,,,
2470,BuzzFeed,1962,1977
2471,Leadertech Consulting,1975,1990
2472,Mars,2012,2016
2472,Areon Impex,1994,1997
2473,It Smart Group,2012,present
2473,Vodafone,1970,1985
2473,Carrefour,2016,present
2474,,,
2475,21st Century Fox,2002,2017
2476,Carrefour,1990,2005
2476,Erickson,2013,2017
2476,It Smart Group,2003,2006
2477,Amazon.com,1961,1968
2477,Comcast,2006,present
2478,ExxonMobil,2005,present
2479,,,
2480,,,
2481,,,
2482,,,
2483,,,
2484,,,
2485,Amazon.com,1974,1977
2485,BuzzFeed,1969,1976
2486,,,
2487,,,
2488,,,
2489,,,
2490,,,
2491,Metro Cash&Carry,1975,1979
2492,Comcast,1994,1997
2492,UPC,2003,2010
2493,,,
2494,,,
2495,Carrefour,1983,1987
2495,Facebook,2005,2008
2496,,,
2497,Vodafone,1976,1991
2497,Team Guard SRL,1996,2011
2498,,,
2499,,,
2500,Coca-Cola Company,1965,1972
2500,Apple Inc.,1971,1986
2501,,,
2502,,,
2503,,,
2504,Metro Cash&Carry,1979,1994
2504,AECOM,2019,present
2505,Danone,2017,present
2505,Zepter,2002,2009
2505,ExxonMobil,1965,1980
2506,,,
2507,,,
2508,,,
2509,,,
2510,,,
2511,,,
2512,Facebook,2013,2017
2512,Mars,2014,2017
2512,BuzzFeed,1974,1981
2513,Zepter,1982,1997
2514,,,
2515,,,
2516,,,
2517,,,
2518,,,
2519,,,
2520,,,
2521,It Smart Group,1963,1978
2521,Demaco,1984,1999
2522,,,
2523,,,
2524,,,
2525,,,
2526,Global Print,2001,2016
2526,UPC,1984,1988
2526,Mars,2020,present
2527,ENEL,1999,2006
2527,Comodo,1965,1980
2527,Zepter,1975,1978
2528,Apple Inc.,2007,2014
2528,Vodafone,2001,2016
2529,,,
2530,CarMax,1985,1989
2530,Areon Impex,1965,1968
2531,,,
2532,Mars,1996,2011
2533,,,
2534,CarMax,1974,1978
2534,Metro Cash&Carry,2006,2009
2534,Mars,1965,1972
2535,21st Century Fox,2015,present
2536,ExxonMobil,1960,1975
2536,Boeing,1997,2001
2536,Leadertech Consulting,2009,2012
2537,Mars,1988,1995
2538,,,
2539,Areon Impex,1985,1988
2539,ExxonMobil,1971,1978
2540,Team Guard SRL,2001,2016
2540,Facebook,1974,1989
2541,Zepter,1998,2002
2542,,,
2543,,,
2544,,,
2545,Areon Impex,2014,present
2545,Biolife Grup,2007,2011
2545,AECOM,1984,1987
2546,,,
2547,ENEL,1977,1992
2547,Team Guard SRL,1986,2001
2548,AECOM,1971,1975
2549,,,
2550,Carrefour,1963,1970
2551,,,
2552,,,
2553,,,
2554,Mars,1999,2014
2555,,,
2556,Global Print,1992,1996
2556,Danone,2005,2008
2557,,,
2558,BuzzFeed,1998,2013
2559,,,
2560,,,
2561,Mars,2019,present
2561,Biolife Grup,1998,2005
2562,,,
2563,Telekom,2003,2018
2563,AECOM,1964,1968
2564,,,
2565,Boeing,1998,2005
2566,ExxonMobil,1972,1987
2566,Comcast,1971,1974
2566,Carrefour,1985,1992
2567,Telekom,1984,1999
2568,Leadertech Consulting,2020,present
2568,It Smart Group,1966,1970
2568,Global Print,2019,present
2569,Comodo,1971,1978
2570,Metro Cash&Carry,2020,present
2570,Areon Impex,2012,present
2570,Coca-Cola Company,2011,2015
2571,,,
2572,Team Guard SRL,1985,1992
2572,Comcast,1989,2004
2573,Telekom,1981,1996
2573,AECOM,2011,2015
2574,Erickson,1995,1998
2574,Carrefour,1966,1973
2575,Zepter,2010,present
2575,Carrefour,1980,1983
2576,Danone,2013,present
2576,DynCorp,2019,present
2577,,,
2578,ExxonMobil,1966,1970
2579,,,
2580,,,
2581,,,
2582,ExxonMobil,2020,present
2582,ENEL,1992,1996
2583,Facebook,1973,1976
2583,Vodafone,2020,present
2584,,,
2585,,,
2586,,,
2587,,,
2588,Global Print,1984,1991
2589,,,
2590,,,
2591,,,
2592,BuzzFeed,1973,1988
2592,AECOM,1979,1994
2592,Team Guard SRL,2004,2008
2593,Vodafone,2011,2014
2594,,,
2595,Comodo,1984,1999
2596,Amazon.com,1974,1989
2596,Team Guard SRL,1991,1995
2596,Metro Cash&Carry,1965,1968
2597,,,
2598,,,
2599,Danone,1979,1994
2600,Coca-Cola Company,1967,1971
2601,Team Guard SRL,1982,1985
2601,DynCorp,1967,1974
2601,Erickson,2006,present
2602,,,
2603,,,
2604,UPC,2004,present
2604,Coca-Cola Company,2017,present
2605,21st Century Fox,2013,2017
2606,,,
2607,,,
